id,age,gender,country,traffic_source
37774,18,M,Brasil,Search
42637,26,M,Brasil,Search
48381,39,M,Brasil,Organic
54442,70,M,Brasil,Search
57852,65,F,Brasil,Organic
59729,69,M,Brasil,Search
70560,66,M,Brasil,Search
73720,21,F,Brasil,Search
87884,45,F,Brasil,Search
5873,64,F,Brasil,Search
8846,19,M,Brasil,Search
17725,18,M,Brasil,Facebook
30800,14,F,Brasil,Email
47179,39,M,Brasil,Search
47604,49,M,Brasil,Search
72445,53,M,Brasil,Search
78204,17,F,Brasil,Search
78726,66,M,Brasil,Search
80683,20,M,Brasil,Organic
80926,48,F,Brasil,Search
87047,57,M,Brasil,Search
98541,18,F,Brasil,Search
1971,66,F,Brasil,Search
19325,54,M,Brasil,Search
45240,53,M,Brasil,Search
45738,39,F,Brasil,Search
53171,66,M,Brasil,Display
60633,47,M,Brasil,Search
63820,31,F,Brasil,Search
72783,28,F,Brasil,Facebook
11074,25,F,Brasil,Search
13122,68,F,Brasil,Search
15041,36,M,Brasil,Organic
33897,36,M,Brasil,Search
42122,57,F,Brasil,Display
51339,60,M,Brasil,Email
59544,59,F,Brasil,Search
70820,33,F,Brasil,Search
84772,48,F,Brasil,Facebook
96664,60,M,Brasil,Search
97687,61,M,Brasil,Organic
99150,35,M,Brasil,Search
38854,12,F,Brasil,Search
42354,42,M,Brasil,Search
47560,42,F,Brasil,Search
61716,27,F,Brasil,Search
62520,14,F,Brasil,Search
67661,42,M,Brasil,Search
87759,29,M,Brasil,Facebook
1311,21,F,Brasil,Search
27073,34,F,Brasil,Search
32971,22,F,Brasil,Search
40933,64,M,Brasil,Facebook
43843,23,F,Brasil,Search
47484,29,M,Brasil,Search
77771,65,F,Brasil,Search
80206,52,F,Brasil,Search
92303,40,F,Brasil,Search
11852,69,F,Brasil,Search
12946,54,F,Brasil,Facebook
15206,59,M,Brasil,Search
18308,51,M,Brasil,Search
27676,22,M,Brasil,Search
33182,34,F,Brasil,Organic
37357,12,M,Brasil,Facebook
39236,35,F,Brasil,Organic
42636,38,M,Brasil,Search
49352,22,F,Brasil,Organic
62248,22,F,Brasil,Search
73873,12,M,Brasil,Organic
74591,42,F,Brasil,Search
81570,24,M,Brasil,Search
87382,69,M,Brasil,Email
89082,57,M,Brasil,Search
93431,41,F,Brasil,Search
1245,65,M,Brasil,Search
4141,32,F,Brasil,Search
5203,23,M,Brasil,Organic
23023,63,F,Brasil,Search
30324,19,F,Brasil,Search
30535,18,M,Brasil,Search
34168,21,M,Brasil,Facebook
35169,44,F,Brasil,Search
41766,43,M,Brasil,Search
58094,32,F,Brasil,Organic
61795,66,M,Brasil,Organic
69168,22,M,Brasil,Search
92008,39,F,Brasil,Organic
603,51,F,Brasil,Organic
10421,56,F,Brasil,Search
10736,12,F,Brasil,Search
13882,64,M,Brasil,Organic
14084,22,M,Brasil,Search
19546,65,M,Brasil,Search
19796,68,F,Brasil,Search
27928,39,F,Brasil,Search
40173,59,M,Brasil,Search
42287,54,M,Brasil,Search
48756,49,M,Brasil,Search
51379,12,M,Brasil,Search
54369,37,F,Brasil,Search
68045,39,F,Brasil,Search
83221,16,M,Brasil,Search
84010,63,F,Brasil,Email
94743,62,M,Brasil,Search
250,30,F,Brasil,Search
4329,65,M,Brasil,Display
10928,58,M,Brasil,Search
15537,13,F,Brasil,Search
20081,58,M,Brasil,Search
32421,12,M,Brasil,Search
33493,49,F,Brasil,Search
35905,23,M,Brasil,Search
52996,64,F,Brasil,Search
58402,48,F,Brasil,Search
62927,70,M,Brasil,Search
65823,63,M,Brasil,Search
77187,22,M,Brasil,Display
77818,14,F,Brasil,Organic
79705,58,F,Brasil,Search
91322,40,F,Brasil,Search
93041,32,F,Brasil,Organic
95344,59,F,Brasil,Organic
30693,49,F,Brasil,Search
45747,34,F,Brasil,Search
60223,50,M,Brasil,Organic
74014,13,F,Brasil,Search
84210,64,M,Brasil,Search
88741,36,M,Brasil,Search
90993,43,F,Brasil,Search
92131,65,F,Brasil,Search
93756,50,M,Brasil,Organic
96802,28,F,Brasil,Email
99229,69,M,Brasil,Search
4092,28,M,Brasil,Search
13022,27,M,Brasil,Search
21072,27,F,Brasil,Organic
25215,24,F,Brasil,Search
31703,52,F,Brasil,Search
33160,39,F,Brasil,Facebook
35380,38,M,Brasil,Facebook
51965,60,F,Brasil,Search
57335,66,M,Brasil,Search
59843,67,F,Brasil,Search
68098,65,F,Brasil,Search
73255,61,M,Brasil,Search
83414,14,M,Brasil,Search
93337,30,F,Brasil,Search
20096,32,F,Brasil,Search
20208,42,F,Brasil,Search
21974,48,F,Brasil,Organic
54283,50,M,Brasil,Search
66383,39,F,Brasil,Organic
77830,53,M,Brasil,Search
83377,19,F,Brasil,Facebook
31646,34,F,Brasil,Search
45008,30,F,Brasil,Search
64295,34,F,Brasil,Facebook
72033,63,F,Brasil,Facebook
73051,52,F,Brasil,Search
78063,66,M,Brasil,Search
83361,37,F,Brasil,Search
13304,58,F,Brasil,Search
15663,17,F,Brasil,Search
24605,42,F,Brasil,Search
38317,18,F,Brasil,Search
41780,67,M,Brasil,Search
41920,42,M,Brasil,Facebook
43416,49,M,Brasil,Search
65975,49,F,Brasil,Search
77070,20,M,Brasil,Search
86690,70,F,Brasil,Facebook
7099,17,M,Brasil,Search
13195,19,M,Brasil,Organic
20532,33,F,Brasil,Search
24681,37,M,Brasil,Search
31728,50,M,Brasil,Search
34291,18,M,Brasil,Facebook
38526,60,F,Brasil,Email
51521,45,F,Brasil,Organic
59826,42,M,Brasil,Search
77152,15,F,Brasil,Search
79590,65,F,Brasil,Search
92851,53,M,Brasil,Search
35871,26,F,Brasil,Search
43266,24,M,Brasil,Search
43499,25,M,Brasil,Search
47068,49,F,Brasil,Search
47373,36,M,Brasil,Search
48103,70,M,Brasil,Search
51467,54,F,Brasil,Search
58551,18,M,Brasil,Search
70209,34,F,Brasil,Search
80322,69,M,Brasil,Search
95021,12,M,Brasil,Search
9868,40,F,Colombia,Search
19078,18,M,Colombia,Search
20665,49,F,Colombia,Email
22208,43,F,Colombia,Search
39060,69,F,Colombia,Search
39390,28,F,Colombia,Facebook
47299,23,M,Colombia,Facebook
48973,21,M,Colombia,Search
52601,46,F,Colombia,Search
53327,27,F,Colombia,Organic
66741,12,M,Colombia,Search
85460,54,M,Colombia,Search
87139,53,F,Colombia,Organic
89725,42,F,Colombia,Organic
93726,33,M,Colombia,Search
95650,14,F,Colombia,Facebook
98840,21,M,Colombia,Organic
39588,64,M,Brasil,Display
47804,17,F,Brasil,Search
52216,43,F,Brasil,Search
60700,12,M,Brasil,Search
62473,14,F,Brasil,Search
89908,50,M,Brasil,Search
12345,54,M,Brasil,Search
20121,62,F,Brasil,Search
23455,60,M,Brasil,Search
27772,70,F,Brasil,Search
30991,38,M,Brasil,Search
51020,46,F,Brasil,Search
57281,29,M,Brasil,Search
64762,42,M,Brasil,Search
67944,37,F,Brasil,Search
77872,22,F,Brasil,Search
5052,20,F,Brasil,Search
7926,25,M,Brasil,Search
23784,40,M,Brasil,Search
49220,45,M,Brasil,Organic
62563,29,M,Brasil,Search
63016,30,F,Brasil,Organic
69441,37,F,Brasil,Search
72939,55,M,Brasil,Search
74349,20,M,Brasil,Organic
80890,57,M,Brasil,Search
83309,26,M,Brasil,Search
87689,64,M,Brasil,Email
94324,29,M,Brasil,Search
41094,67,M,Spain,Search
58824,33,M,Spain,Organic
26589,43,F,Spain,Search
95654,51,M,Spain,Search
45318,19,F,Spain,Search
62905,45,F,Spain,Display
65906,21,M,Spain,Search
84766,26,M,Spain,Search
88811,67,F,Spain,Display
53272,42,M,Spain,Search
56818,27,M,Spain,Search
72801,66,F,Spain,Organic
56384,48,M,Spain,Display
58957,18,M,Spain,Search
19718,57,F,Spain,Search
63729,14,M,Spain,Facebook
76557,13,M,Spain,Search
78133,19,M,Spain,Search
38828,12,M,Spain,Search
87022,41,F,Spain,Search
47442,22,M,Spain,Organic
36296,31,M,Spain,Search
88921,40,F,Spain,Organic
11098,35,F,Spain,Display
10310,20,F,Spain,Organic
23202,45,F,Spain,Search
52612,23,F,Spain,Search
57814,32,M,Spain,Email
73902,26,M,Spain,Search
90318,30,F,Spain,Search
6025,56,M,Spain,Search
8644,48,M,Spain,Organic
8735,64,F,Spain,Search
41999,66,F,Spain,Search
87325,15,M,Spain,Search
9246,53,M,Spain,Search
51294,33,M,Spain,Search
59611,40,F,Spain,Organic
81298,24,M,Spain,Organic
24876,47,M,Spain,Search
58017,61,F,Spain,Email
67245,29,M,Spain,Organic
74192,38,M,Spain,Email
98240,66,M,Spain,Search
12936,53,F,Spain,Search
11888,67,M,Spain,Organic
52192,64,M,Spain,Search
53818,25,M,Spain,Search
77977,25,M,Spain,Search
84452,32,M,Spain,Email
16540,50,F,Spain,Search
76448,45,F,Spain,Email
13161,59,F,Spain,Organic
27033,51,M,Spain,Search
71427,17,M,Spain,Search
974,36,M,Spain,Search
20919,49,F,Spain,Search
29341,21,F,Spain,Search
57144,17,M,Spain,Organic
21522,53,F,Spain,Organic
81873,59,F,Spain,Search
5971,14,F,Spain,Search
86900,57,F,Spain,Organic
61810,27,F,Spain,Search
64497,21,M,Spain,Search
67584,39,M,Spain,Search
70421,40,M,Spain,Search
17702,21,M,Spain,Search
28714,43,F,Spain,Search
28979,17,F,Spain,Search
36920,62,M,Spain,Search
44988,54,F,Spain,Facebook
79258,67,F,Spain,Facebook
79471,23,F,Spain,Search
79816,26,M,Spain,Facebook
22403,58,F,Spain,Facebook
26627,48,F,Spain,Search
46231,30,F,Spain,Organic
54568,26,F,Spain,Search
62424,13,F,Spain,Organic
48414,58,M,Spain,Organic
59961,44,F,Spain,Email
70304,35,F,Spain,Search
66332,44,F,Spain,Email
86703,45,F,Spain,Search
4821,33,F,Spain,Display
26090,43,F,Spain,Search
41540,59,M,Spain,Organic
47440,64,M,Spain,Search
81863,43,F,Spain,Search
83030,26,M,Spain,Search
4720,39,M,Spain,Search
53500,25,M,Spain,Search
72304,57,F,Spain,Search
8833,32,M,Spain,Search
46235,28,F,Spain,Search
88325,37,M,Spain,Facebook
40428,32,F,Spain,Search
72060,65,M,Spain,Search
95308,57,M,Spain,Organic
98058,35,M,Spain,Organic
56461,49,F,Spain,Search
13119,24,F,Spain,Search
23396,47,F,Spain,Search
30705,61,F,Spain,Display
32962,67,F,Spain,Organic
35901,22,M,Spain,Search
50739,52,M,Spain,Search
59526,60,F,Spain,Search
71913,26,M,Spain,Search
87614,63,F,Spain,Search
3646,58,M,Spain,Search
13448,44,M,Spain,Search
16129,52,F,Spain,Search
48507,15,M,Spain,Organic
14144,59,F,Spain,Search
7531,46,F,Spain,Search
69528,29,F,Spain,Email
74635,56,F,Spain,Search
25022,32,M,Spain,Search
50642,23,F,Spain,Email
96647,42,F,Spain,Search
52099,69,F,Spain,Search
3105,15,F,Spain,Email
64306,37,F,Spain,Search
77415,70,M,Spain,Organic
61522,69,F,Spain,Email
1274,66,M,Spain,Search
37892,21,F,Spain,Search
42405,54,M,Spain,Facebook
80415,29,M,Spain,Search
20327,24,F,Spain,Search
32434,18,M,Spain,Search
38410,29,M,Spain,Search
67803,58,F,Spain,Search
93437,39,F,Spain,Display
97475,33,F,Spain,Organic
48346,12,M,Spain,Organic
56480,55,F,Spain,Search
12666,64,F,Spain,Search
78686,43,F,Spain,Search
89123,28,M,Spain,Search
55658,42,F,Spain,Search
82192,29,F,Spain,Display
57710,70,M,Spain,Search
42530,48,M,Spain,Search
52131,15,M,Spain,Organic
55470,68,M,Spain,Search
68783,33,M,Spain,Search
30356,23,F,Spain,Organic
42227,63,F,Spain,Organic
47297,36,F,Spain,Search
49832,63,F,Spain,Search
10063,68,F,Spain,Search
11711,32,M,Spain,Organic
37397,23,M,Spain,Search
50429,39,F,Spain,Organic
69618,13,F,Spain,Search
58332,13,F,Spain,Search
19273,21,F,Spain,Search
51390,32,F,Spain,Search
94339,39,F,Spain,Search
16615,29,F,Spain,Search
26525,42,F,Spain,Organic
42896,61,M,Spain,Search
82628,32,M,Spain,Display
97357,67,F,Spain,Search
24886,44,M,Spain,Email
25648,58,F,Spain,Organic
49724,38,F,Spain,Search
83418,53,F,Spain,Search
36491,63,F,Spain,Organic
66354,61,M,Spain,Search
72387,62,F,Spain,Search
3004,54,M,Spain,Facebook
40785,47,M,Spain,Search
94181,44,M,Spain,Search
96686,41,F,Spain,Email
12630,18,F,Spain,Search
29434,50,M,Spain,Search
23345,39,M,Spain,Search
75062,36,M,Spain,Search
19966,62,F,Spain,Search
46157,18,F,Spain,Search
69796,47,M,Spain,Search
85212,58,M,Spain,Search
93339,15,F,Spain,Search
94904,58,M,Spain,Search
81512,55,F,Spain,Search
32037,49,F,Spain,Facebook
32554,37,M,Spain,Search
72004,47,F,Spain,Search
76724,18,M,Spain,Search
84306,51,M,Spain,Search
10050,45,M,Spain,Organic
14231,56,F,Spain,Search
36654,57,M,Spain,Search
51526,38,F,Spain,Search
3910,62,M,Spain,Facebook
16989,51,F,Spain,Search
41256,34,F,Spain,Search
83366,64,F,Spain,Search
84956,67,F,Spain,Search
89923,13,F,Spain,Organic
1743,47,F,Spain,Search
23706,44,M,Spain,Search
25329,56,M,Spain,Search
26208,24,M,Spain,Organic
43050,24,M,Spain,Search
55858,23,M,Spain,Search
73232,61,M,Spain,Search
82731,50,F,Spain,Organic
83295,68,M,Spain,Search
94963,50,F,Spain,Search
97537,41,M,Spain,Search
17765,13,F,Spain,Search
18597,44,F,Spain,Organic
22829,56,M,Spain,Organic
23233,15,M,Spain,Search
25286,27,F,Spain,Search
26539,40,F,Spain,Search
27236,18,F,Spain,Email
36619,51,F,Spain,Search
39349,68,M,Spain,Search
41886,46,F,Spain,Search
45854,16,F,Spain,Search
52477,57,F,Spain,Search
54949,70,F,Spain,Search
57212,24,F,Spain,Search
61792,43,F,Spain,Display
67879,20,M,Spain,Display
71650,64,F,Spain,Organic
99153,43,F,Spain,Search
22457,44,F,Spain,Organic
71265,51,F,Spain,Search
2725,57,F,Spain,Search
2782,16,F,Spain,Search
26622,20,F,Spain,Search
57490,32,F,Spain,Search
86189,40,M,Spain,Search
97407,59,M,Spain,Search
5470,65,M,Spain,Search
11235,68,F,Spain,Search
22540,23,F,Spain,Search
60622,21,F,Spain,Organic
64149,61,M,Spain,Search
89403,15,M,Spain,Search
41144,35,F,Spain,Search
48260,48,M,Spain,Search
78507,29,F,Spain,Search
89405,61,M,Spain,Facebook
90631,13,M,Spain,Search
32840,55,F,Spain,Search
34453,41,M,Spain,Search
54426,57,F,Spain,Search
80116,35,F,Spain,Search
86926,19,F,Spain,Search
3131,13,F,Spain,Search
28469,40,M,Spain,Organic
57573,37,F,Spain,Search
63415,56,M,Spain,Search
80869,60,F,Spain,Search
21758,67,F,Spain,Search
26926,58,F,Spain,Search
39394,65,F,Spain,Search
77660,15,M,Spain,Search
83606,64,M,Spain,Search
84167,44,M,Spain,Search
1477,29,F,Spain,Search
24713,28,F,Spain,Search
26902,56,M,Spain,Search
39944,44,F,Spain,Display
41761,21,M,Spain,Search
89685,20,F,Spain,Search
90119,41,F,Spain,Search
11456,64,F,Spain,Search
25791,25,M,Spain,Search
31104,64,M,Spain,Search
41370,57,M,Spain,Search
20503,19,M,Spain,Search
40421,23,M,Spain,Email
50580,13,M,Spain,Search
42665,62,M,Spain,Search
30850,48,F,Spain,Search
58353,31,F,Spain,Search
94160,68,F,Spain,Search
12073,51,F,Spain,Display
12766,55,M,Spain,Facebook
17555,54,F,Spain,Search
23350,62,F,Spain,Organic
4671,39,M,Spain,Search
69204,40,M,Spain,Email
20725,48,M,Spain,Organic
40455,70,F,Spain,Search
82607,56,F,Spain,Search
25040,49,F,Spain,Search
53555,48,F,Spain,Search
60442,62,F,Spain,Organic
86819,24,M,Spain,Search
873,18,F,Spain,Organic
5608,32,F,Spain,Search
36952,37,F,Spain,Search
37211,22,F,Spain,Organic
43234,43,M,Spain,Search
43891,56,M,Spain,Search
69058,41,M,Spain,Search
25457,45,F,Spain,Facebook
12833,44,M,Spain,Search
32959,12,F,Spain,Organic
39345,60,M,Spain,Search
29245,60,F,Spain,Search
83468,22,M,Spain,Organic
93233,21,F,Spain,Search
98586,47,M,Spain,Search
86891,33,M,Spain,Organic
7155,48,M,Spain,Display
20516,70,M,Spain,Organic
50112,32,F,Spain,Search
9930,45,F,Spain,Search
47940,56,F,Spain,Search
50520,38,M,Spain,Search
59992,40,F,Spain,Search
61779,62,F,Spain,Search
16575,17,M,Spain,Search
43308,44,M,Spain,Display
60847,57,F,Spain,Display
79457,29,F,Spain,Organic
34026,59,M,Spain,Email
25465,44,M,Spain,Search
63779,53,M,Spain,Organic
79994,64,M,Spain,Search
91846,69,F,Spain,Organic
53178,22,F,Spain,Search
46617,26,F,Spain,Search
68281,70,M,Spain,Organic
85783,56,M,Spain,Search
17357,54,M,Spain,Search
34327,28,F,Spain,Organic
46398,70,M,Spain,Search
14922,52,F,Spain,Search
94147,58,F,Spain,Search
13878,26,F,Spain,Display
49995,24,F,Spain,Search
62590,58,F,Spain,Search
97429,17,F,Spain,Facebook
98647,25,F,Spain,Email
17207,65,F,Spain,Search
61947,66,F,Spain,Search
67921,39,M,Spain,Organic
67126,26,M,Spain,Display
20601,28,F,Spain,Search
58806,35,F,Spain,Search
84619,35,F,Spain,Search
26542,42,F,Spain,Email
68846,64,F,Spain,Email
85136,19,F,Spain,Organic
66193,12,F,Spain,Email
29195,39,M,Spain,Search
35492,66,M,Spain,Organic
79083,66,M,Spain,Search
3363,29,M,Spain,Search
27204,59,M,Spain,Organic
60671,15,F,Spain,Search
76525,37,F,Spain,Search
37962,51,F,Spain,Search
20420,36,F,Spain,Email
59508,46,F,Spain,Facebook
63435,17,F,Spain,Search
99259,61,F,Spain,Organic
6315,34,F,Spain,Display
11106,64,M,Spain,Search
33980,36,F,Spain,Search
35877,69,F,Spain,Search
8144,56,M,Spain,Search
34265,55,F,Spain,Search
34508,21,F,Spain,Search
49783,17,F,Spain,Email
64965,67,F,Spain,Search
77441,18,M,Spain,Facebook
85868,31,M,Spain,Email
15600,17,M,Spain,Search
17686,37,M,Spain,Organic
42114,48,M,Spain,Organic
73782,51,M,Spain,Organic
9351,66,F,Spain,Organic
29491,50,M,Spain,Search
76806,50,F,Spain,Search
52781,37,M,Spain,Search
72001,32,M,Spain,Search
75838,28,M,Spain,Search
75862,44,M,Spain,Display
85024,23,M,Spain,Facebook
16333,33,M,Spain,Search
45458,18,F,Spain,Search
5503,55,M,Spain,Search
6055,68,M,Spain,Search
37095,16,M,Spain,Search
21300,29,F,Spain,Search
35142,19,F,Spain,Organic
66859,56,M,Spain,Search
16870,64,M,Spain,Organic
26063,14,F,Spain,Facebook
43533,45,M,Spain,Search
43631,27,M,Spain,Organic
60107,33,M,Spain,Organic
13889,47,F,Spain,Search
46704,54,M,Spain,Search
70399,48,F,Spain,Search
25871,68,M,Spain,Email
73235,44,F,Spain,Search
5644,56,M,Spain,Search
16761,14,M,Spain,Search
42382,28,M,Spain,Search
95410,12,F,Spain,Search
67184,37,F,Spain,Search
15903,65,M,Spain,Search
36850,15,F,Spain,Organic
38334,32,M,Spain,Search
48143,65,F,Spain,Organic
52091,63,M,Spain,Organic
57702,56,F,Spain,Search
61335,23,M,Spain,Search
13586,67,M,Spain,Organic
43810,67,F,Spain,Search
51450,41,M,Spain,Facebook
58305,52,M,Spain,Search
95767,61,M,Spain,Search
52440,12,F,Spain,Organic
66650,33,M,Spain,Search
69408,52,F,Spain,Search
8488,36,F,Spain,Search
53351,58,M,Spain,Search
79633,30,F,Spain,Search
90058,46,F,Spain,Search
1261,16,F,Spain,Organic
15604,26,F,Spain,Search
23696,23,M,Spain,Search
58652,29,M,Spain,Search
60471,30,M,Spain,Organic
64928,64,M,Spain,Search
67317,23,F,Spain,Organic
71497,27,M,Spain,Email
73432,28,F,Spain,Display
74260,62,M,Spain,Search
86711,61,F,Spain,Facebook
92993,31,M,Spain,Search
1831,67,M,Spain,Search
52733,38,F,Spain,Search
92860,41,M,Spain,Search
16358,16,M,Spain,Search
22114,59,F,Spain,Search
48657,18,F,Spain,Display
52760,45,M,Spain,Organic
47262,69,F,Spain,Search
59782,24,F,Spain,Search
1753,34,M,Spain,Search
33910,59,M,Spain,Search
41746,16,F,Spain,Search
70049,68,F,Spain,Search
86612,39,F,Spain,Email
16158,64,M,Spain,Search
62482,61,F,Spain,Organic
47171,14,M,Spain,Search
52400,13,F,Spain,Search
74072,54,F,Spain,Search
81992,70,M,Spain,Search
84760,65,F,Spain,Search
32320,35,F,Spain,Search
2635,63,M,Spain,Display
4358,70,F,Spain,Display
18121,53,M,Spain,Search
24447,21,M,Spain,Search
30819,49,M,Spain,Facebook
44710,15,F,Spain,Search
55868,21,M,Spain,Search
60985,57,F,Spain,Display
68051,37,M,Spain,Organic
71342,13,F,Spain,Search
81671,51,M,Spain,Search
82079,39,M,Spain,Organic
28428,59,F,Spain,Search
87473,70,M,Spain,Email
7535,70,M,Spain,Search
19278,26,F,Spain,Search
65390,17,M,Spain,Search
655,55,F,Spain,Search
55355,57,M,Spain,Search
3091,45,M,Spain,Organic
31876,29,M,Spain,Search
60284,60,F,Spain,Search
16060,27,F,Spain,Search
51272,34,F,Spain,Search
58395,23,F,Spain,Search
58421,24,F,Spain,Search
61499,59,F,Spain,Search
69891,49,M,Spain,Search
